Year,Rank,Id,Name,Position,Team,Receptions,Targets,Yards,YPC,Touchdowns,YPG,Fumbles
2013,108,10517,Jacoby Jones,WR,BAL,37,66,455,12.3,2,37.9,0
2013,108,14922,Mohamed Sanu,WR,CIN,47,78,455,9.7,2,28.4,1
2013,110,14009,Rob Housler,TE,ARI,39,57,454,11.6,1,34.9,1
2013,111,2564,Santana Moss,WR,WSH,42,80,452,10.8,2,28.3,1
2013,112,15102,Rishard Matthews,WR,MIA,41,64,448,10.9,2,28.0,0
2013,113,9695,Jason Avant,WR,PHI,38,76,447,11.8,2,27.9,1
2013,114,15448,Mike Brown,WR,JAX,32,57,446,13.9,2,40.5,2
2013,115,15788,Tyler Eifert,TE,CIN,39,59,445,11.4,2,29.7,0
2013,116,12600,Tiquan Underwood,WR,TB,24,45,440,18.3,4,36.7,0
2013,117,14918,Jarius Wright,WR,MIN,26,43,434,16.7,3,27.1,0
2013,118,14053,Randall Cobb,WR,GB,31,46,433,14.0,4,72.2,0
2013,119,14403,Andre Holmes,WR,OAK,25,52,431,17.2,1,43.1,0
2013,120,14017,Shane Vereen,RB,NE,47,69,427,9.1,3,53.4,0
2013,121,13621,David Nelson,WR,NYJ,36,60,423,11.8,2,35.3,0
2013,122,15786,Tavon Austin,WR,STL,40,69,418,10.5,4,32.2,1
2013,123,12549,Brandon Pettigrew,TE,DET,41,64,416,10.1,2,29.7,1
2013,124,14907,Justin Blackmon,WR,JAX,29,48,415,14.3,1,103.8,0
2013,125,15923,Mychal Rivera,TE,OAK,38,60,407,10.7,4,25.4,0
2013,126,14035,Austin Pettis,WR,STL,38,63,399,10.5,4,24.9,0
2013,126,15825,Le'Veon Bell,RB,PIT,45,66,399,8.9,0,30.7,0
2013,128,13555,Jeff Cumberland,TE,NYJ,26,40,398,15.3,4,26.5,0
2013,129,5531,Kellen Winslow,TE,NYJ,31,47,388,12.5,2,32.3,0
2013,130,10195,Fred Jackson,RB,BUF,47,68,387,8.2,1,24.2,1
2013,130,10482,Zach Miller,TE,SEA,33,56,387,11.7,5,27.6,0
2013,132,14904,Ladarius Green,TE,SD,17,30,376,22.1,3,23.5,0
2013,133,14021,Leonard Hankerson,WR,WSH,30,48,375,12.5,3,37.5,0
2013,134,15893,Andre Ellington,RB,ARI,39,57,371,9.5,1,24.7,0
2013,135,15349,Cole Beasley,WR,DAL,39,55,368,9.4,2,26.3,1
2013,136,14164,Aldrick Robinson,WR,WSH,18,46,365,20.3,2,22.8,0
2013,137,11678,Davone Bess,WR,CLE,42,86,362,8.6,2,25.9,0
2013,138,14920,T.J. Graham,WR,BUF,23,56,361,15.7,2,22.6,1
2013,139,9614,Marcedes Lewis,TE,JAX,25,47,359,14.4,4,32.6,1
2013,140,15845,Justin Hunter,WR,TEN,18,42,354,19.7,4,25.3,0
2013,141,14005,DeMarco Murray,RB,DAL,53,66,350,6.6,1,25.0,1
2013,142,15428,Jermaine Kearse,WR,SEA,22,38,346,15.7,4,23.1,0
2013,143,11258,Chris Johnson,RB,TEN,42,52,345,8.2,4,21.6,1
2013,144,11272,John Carlson,TE,MIN,32,48,344,10.8,1,26.5,0
2013,145,4482,Dallas Clark,TE,BAL,31,52,343,11.1,3,28.6,0
2013,145,12517,Chris Ogbonnaya,RB,CLE,48,75,343,7.1,2,21.4,1
2013,147,14910,Stephen Hill,WR,NYJ,24,59,342,14.3,1,28.5,1
2013,148,14193,Jacquizz Rodgers,RB,ATL,52,62,341,6.6,2,22.7,1
2013,149,9613,DeAngelo Williams,RB,CAR,26,36,333,12.8,1,22.2,2
2013,150,11717,Marcel Reece,FB,OAK,32,54,331,10.3,2,20.7,0
2013,151,14040,Jerrel Jernigan,WR,NYG,29,44,329,11.3,2,21.9,0
2013,152,12567,Brandon Gibson,WR,MIA,30,44,326,10.9,3,46.6,0
2013,153,10471,Robert Meachem,WR,NO,16,30,324,20.3,2,21.6,0
2013,154,11289,Ray Rice,RB,BAL,58,73,321,5.5,0,21.4,0
2013,155,10456,Marshawn Lynch,RB,SEA,36,44,316,8.8,2,19.8,1
2013,156,9646,Maurice Jones-Drew,RB,JAX,43,59,314,7.3,0,20.9,0
2013,157,14054,Kyle Rudolph,TE,MIN,30,46,313,10.4,3,39.1,0
2013,158,13440,Andrew Quarless,TE,GB,32,54,312,9.8,2,19.5,0
2013,159,12570,Darrius Heyward-Bey,WR,IND,29,62,309,10.7,1,19.3,0
2013,160,14190,Tandon Doss,WR,BAL,19,36,305,16.1,0,20.3,0
2013,161,14914,Brian Quick,WR,STL,18,36,302,16.8,2,18.9,0
2013,161,15515,Sean McGrath,TE,KC,26,40,302,11.6,2,18.9,0
2013,163,11325,Jermichael Finley,TE,GB,25,34,300,12.0,3,50.0,0
2013,164,12503,Rashad Jennings,RB,OAK,36,47,292,8.1,0,19.5,0
2013,164,13376,Clay Harbor,TE,JAX,24,35,292,12.2,2,18.3,2
2013,166,12563,Michael Crabtree,WR,SF,19,33,284,14.9,1,56.8,0
2013,167,15839,Marquise Goodwin,WR,BUF,17,32,283,16.6,3,23.6,1
2013,168,13272,Ed Dickson,TE,BAL,25,43,273,10.9,1,17.1,0
2013,169,14129,Bilal Powell,RB,NYJ,36,57,272,7.6,0,17.0,0
2013,169,16121,Luke Willson,TE,SEA,20,28,272,13.6,1,17.0,0
2013,171,13726,Logan Paulsen,TE,WSH,28,51,267,9.5,3,16.7,2
2013,172,14884,Trent Richardson,RB,CLE/IND,28,41,265,9.5,1,18.9,0
2013,173,15360,Griff Whalen,WR,IND,24,40,259,10.8,2,28.8,0
2013,174,14007,Lance Kendricks,TE,STL,32,46,258,8.1,4,17.2,0
2013,175,15848,Eddie Lacy,RB,GB,35,44,257,7.3,0,17.1,0
2013,176,14916,Keshawn Martin,WR,HOU,22,40,253,11.5,2,15.8,0
2013,177,9684,Owen Daniels,TE,HOU,24,40,252,10.5,3,50.4,0
2013,178,14192,Roy Helu,RB,WSH,31,42,251,8.1,0,15.7,1
2013,179,10147,Miles Austin,WR,DAL,24,49,244,10.2,0,22.2,0
2013,179,15887,Ryan Griffin,TE,HOU,19,28,244,12.8,1,16.3,0
2013,181,11304,Earl Bennett,WR,CHI,32,44,243,7.6,4,16.2,0
2013,181,14083,Bruce Miller,FB,SF,25,35,243,9.7,0,17.4,1
2013,183,10488,Sidney Rice,WR,SEA,15,35,231,15.4,3,28.9,1
2013,184,5557,Benjamin Watson,TE,NO,19,30,226,11.9,2,15.1,0
2013,184,15822,Stedman Bailey,WR,STL,17,25,226,13.3,0,14.1,0
2013,186,10687,Jason Snelling,FB,ATL,29,34,216,7.4,3,15.4,0
2013,186,13489,Mike Williams,WR,TB,22,40,216,9.8,2,36.0,0
2013,186,14478,Drew Davis,WR,ATL,12,17,216,18.0,2,13.5,0
2013,189,13357,Jim Dray,TE,ARI,26,33,215,8.3,2,13.4,1
2013,190,11408,Josh Morgan,WR,WSH,20,33,214,10.7,0,15.3,0
2013,190,12489,Donald Brown,RB,IND,27,35,214,7.9,2,13.4,0
2013,192,16196,Darius Johnson,WR,ATL,22,43,210,9.5,1,21.0,1
2013,193,16330,Joseph Fauria,TE,DET,18,30,207,11.5,7,12.9,0
2013,194,9639,Anthony Fasano,TE,KC,23,33,200,8.7,3,22.2,0
2013,194,11331,Andre Caldwell,WR,DEN,16,30,200,12.5,3,12.5,0
2013,196,12588,Kevin Ogletree,WR,DET/TB,13,25,199,15.3,1,16.6,0
2013,196,13958,Andrew Hawkins,WR,CIN,12,18,199,16.6,0,24.9,0
2013,198,16159,Da'Rick Rogers,WR,IND,14,23,192,13.7,2,38.4,0
2013,199,5549,Steven Jackson,RB,ATL,33,49,191,5.8,1,15.9,0
2013,200,13204,Ryan Mathews,RB,SD,26,33,189,7.3,1,11.8,0
2013,201,14561,Kerry Taylor,WR,ARI/JAX,19,31,189,9.9,1,27.0,0
2013,202,13203,C.J. Spiller,RB,BUF,33,40,185,5.6,0,12.3,0
2013,203,11373,Jacob Tamme,TE,DEN,20,25,184,9.2,1,11.5,0
2013,203,11658,Mike Tolbert,FB,CAR,27,32,184,6.8,2,11.5,0
2013,205,12497,Arian Foster,RB,HOU,22,35,183,8.3,1,22.9,0
2013,206,10496,Brian Leonard,RB,TB,29,39,179,6.2,0,11.2,0
2013,207,13219,Damian Williams,WR,TEN,15,23,178,11.9,0,17.8,0
2013,208,10452,Adrian Peterson,RB,MIN,29,39,171,5.9,1,12.2,2
2013,209,14886,Lamar Miller,RB,MIA,26,35,170,6.5,0,10.6,0
2013,210,13231,Dennis Pitta,TE,BAL,20,33,169,8.5,1,42.3,0
2013,211,15033,LaVon Brazill,WR,IND,12,27,161,13.4,2,16.1,1
2013,212,14135,Anthony Sherman,FB,KC,18,24,155,8.6,1,9.7,1
2013,212,14969,DeVier Posey,WR,HOU,15,25,155,10.3,0,11.1,0
2013,212,15755,Fozzy Whittaker,RB,CLE/SD,21,36,155,7.4,2,14.1,0
2013,215,15478,Brandon Bolden,RB,NE,21,29,152,7.2,0,12.7,0
2013,216,6016,Malcom Floyd,WR,SD,6,11,149,24.8,0,74.5,0
2013,217,15823,Montee Ball,RB,DEN,20,27,145,7.3,0,9.1,1
2013,218,14106,Greg Salas,WR,NYJ,8,13,143,17.9,0,17.9,0
2013,219,8479,Frank Gore,RB,SF,16,26,141,8.8,0,8.8,0
2013,219,15996,Zac Stacy,RB,STL,26,35,141,5.4,1,10.1,0
2013,221,13210,Ben Tate,RB,HOU,34,51,140,4.1,0,10.0,1
2013,221,16172,Jaron Brown,WR,ARI,11,18,140,12.7,1,8.8,0
2013,223,13387,Michael Hoomanawanui,TE,NE,12,19,136,11.3,1,10.5,0
2013,223,15564,Brittan Golden,WR,ARI,4,10,136,34.0,0,27.2,0
2013,225,11257,Rashard Mendenhall,RB,ARI,18,21,134,7.4,0,8.9,0
2013,225,15836,Gavin Escobar,TE,DAL,9,15,134,14.9,2,8.4,0
2013,227,15647,Chase Ford,TE,MIN,11,16,133,12.1,0,14.8,0
2013,228,14947,A.J. Jenkins,WR,KC,8,17,130,16.3,0,8.1,0
2013,229,14104,Stanley Havili,FB,IND,18,21,128,7.1,1,9.8,0
2013,230,11364,Gary Barnidge,TE,CLE,13,18,127,9.8,2,7.9,0
2013,231,15029,Junior Hemingway,WR,KC,13,19,125,9.6,2,7.8,2
2013,232,14209,Clyde Gates,WR,NYJ,12,24,122,10.2,0,20.3,0
2013,233,15111,Daryl Richardson,RB,STL,14,18,121,8.6,0,15.1,0
2013,233,15998,Josh Boyce,WR,NE,9,19,121,13.4,0,13.4,0
2013,235,15688,Brandon Bostick,TE,GB,7,15,120,17.1,1,10.9,0
2013,236,14895,Ronnie Hillman,RB,DEN,12,14,119,9.9,0,11.9,0
2013,236,15853,Vance McDonald,TE,SF,8,19,119,14.9,0,7.9,0
2013,238,14186,Jordan Todman,RB,JAX,14,26,116,8.3,1,7.3,0
2013,239,1858,Brandon Stokley,WR,BAL,13,20,115,8.8,0,19.2,0
2013,240,15230,Chris Owusu,WR,TB,13,20,114,8.8,0,12.7,0
2013,241,13488,Kyle Williams,WR,KC/SF,12,27,113,9.4,0,12.6,0
2013,241,15226,Cory Harkey,TE,STL,13,18,113,8.7,2,7.5,0
2013,243,11238,Darren McFadden,RB,OAK,17,26,108,6.4,0,10.8,0
2013,244,15062,Travis Benjamin,WR,CLE,5,13,105,21.0,0,13.1,0
2013,245,14891,Bernard Pierce,RB,BAL,20,25,104,5.2,0,6.5,0
2013,246,12490,Andre Brown,RB,NYG,20,29,103,5.2,0,12.9,0
2013,246,15896,Brice Butler,WR,OAK,9,17,103,11.4,0,10.3,0
2013,248,14087,Da'Rel Scott,RB,NYG,11,19,102,9.3,1,20.4,0
2013,248,15043,David Paulson,TE,PIT,6,10,102,17.0,0,6.4,1
2013,250,13363,Jacoby Ford,WR,OAK,13,24,99,7.6,0,7.1,1
2013,251,12524,Marcus Thigpen,RB,MIA,8,11,97,12.1,1,6.1,0
2013,252,11461,Peyton Hillis,RB,NYG,13,22,96,7.4,0,13.7,1
2013,252,12556,Kenny Britt,WR,TEN,11,35,96,8.7,0,8.0,0
2013,252,15503,Deonte Thompson,WR,BAL,10,18,96,9.6,0,13.7,0
2013,255,13214,James Starks,RB,GB,10,13,89,8.9,1,6.8,0
2013,256,13211,Toby Gerhart,RB,MIN,13,19,88,6.8,0,6.3,0
2013,256,13698,Jeron Mastrud,TE,OAK,6,13,88,14.7,0,5.5,0
2013,258,11329,Mario Manningham,WR,SF,9,23,85,9.4,0,14.2,0
2013,258,14919,Ryan Broyles,WR,DET,8,14,85,10.6,0,14.2,0
2013,260,15092,Bryce Brown,RB,PHI,8,13,84,10.5,0,5.3,0
2013,261,14402,Chris Hogan,WR,BUF,10,17,83,8.3,0,5.2,0
2013,262,9647,Tony Scheffler,TE,DET,7,12,82,11.7,0,16.4,0
2013,262,11467,Justin Forsett,RB,JAX,15,16,82,5.5,0,9.1,1
2013,262,14280,Ricardo Lockette,WR,SEA,5,7,82,16.4,0,10.3,0
2013,265,9530,John Kuhn,FB,GB,13,19,81,6.2,0,5.4,0
2013,265,12548,Bear Pascoe,TE,NYG,12,20,81,6.8,0,5.1,0
2013,267,14100,Dwayne Harris,WR,DAL,9,14,80,8.9,2,6.2,0
2013,268,12733,Frank Summers,FB,BUF,7,8,79,11.3,1,5.3,0
2013,269,14215,Lee Smith,TE,BUF,5,9,78,15.6,0,4.9,0
2013,269,14888,Isaiah Pead,RB,STL,11,15,78,7.1,0,7.8,0
2013,269,15009,Alfred Morris,RB,WSH,9,12,78,8.7,0,4.9,0
2013,272,14210,Stephen Burton,WR,JAX,8,13,76,9.5,0,19.0,0
2013,272,15632,Jonathan Grimes,RB,HOU,6,6,76,12.7,0,38.0,1
2013,274,13530,Jake Ballard,TE,ARI,7,9,75,10.7,2,9.4,0
2013,274,15832,Knile Davis,RB,KC,11,15,75,6.8,0,4.7,1
2013,276,14906,James Hanna,TE,DAL,12,15,73,6.1,0,4.6,0
2013,277,13097,Darrel Young,FB,WSH,4,9,71,17.8,1,5.5,0
2013,277,15981,Stepfan Taylor,RB,ARI,8,9,71,8.9,0,4.4,0
2013,279,11282,Fred Davis,TE,WSH,7,17,70,10.0,1,7.0,0
2013,279,12506,David Johnson,TE,PIT,4,6,70,17.5,0,14.0,0
2013,281,12588,Kevin Ogletree,WR,DET/TB,8,21,70,8.8,1,17.5,0
2013,282,14903,Michael Egnew,TE,MIA,7,11,69,9.9,0,4.3,0
2013,282,15973,Tommy Bohanon,FB,NYJ,11,16,69,6.3,0,4.3,0
2013,284,13642,Alfonso Smith,RB,ARI,10,13,68,6.8,0,4.3,0
2013,284,13981,Mark Ingram,RB,NO,7,11,68,9.7,0,6.2,0
2013,284,14921,Nick Toon,WR,NO,4,12,68,17.0,0,8.5,0
2013,284,15385,Eric Page,WR,TB,4,9,68,17.0,0,4.3,0
2013,288,14590,Jeff Maehl,WR,PHI,4,9,67,16.8,1,4.2,0
2013,289,14885,Doug Martin,RB,TB,12,24,66,5.5,0,11.0,0
2013,289,16569,Myles White,WR,GB,9,12,66,7.3,0,9.4,0
2013,291,13206,Jonathan Dwyer,RB,PIT,8,11,64,8.0,0,4.3,0
2013,291,13524,Seyi Ajirotutu,WR,SD,3,4,64,21.3,1,4.6,0
2013,291,15873,Markus Wheaton,WR,PIT,6,13,64,10.7,0,5.3,0
2013,294,11256,Felix Jones,RB,PIT,9,13,63,7.0,0,3.9,0
2013,294,12561,Austin Collie,WR,NE,6,11,63,10.5,0,9.0,0
2013,294,14056,Daniel Thomas,RB,MIA,15,17,63,4.2,2,4.2,0
2013,294,15416,Danny Noble,TE,JAX,2,3,63,31.5,1,7.9,0
2013,294,15653,Jamize Olawale,RB,OAK,7,11,63,9.0,0,3.9,0
2013,294,16418,Zach Sudfeld,TE,NE/NYJ,5,7,63,12.6,0,5.7,0
2013,300,13940,James Develin,FB,NE,4,4,62,15.5,0,3.9,0
2013,300,14028,Stevan Ridley,RB,NE,10,12,62,6.2,0,4.4,1
2013,300,15351,Derrick Coleman,FB,SEA,8,8,62,7.8,1,5.2,1
2013,303,14304,Dane Sanzenbacher,WR,CIN,6,8,61,10.2,0,6.1,0
2013,303,14889,Chris Polk,RB,PHI,4,5,61,15.3,0,4.1,0
2013,303,15003,Rhett Ellison,TE,MIN,5,10,61,12.2,1,5.5,0
2013,303,16013,Joseph Randle,RB,DAL,8,10,61,7.6,0,4.7,0
2013,307,8417,Ronnie Brown,RB,SD,8,8,60,7.5,0,3.8,0
2013,307,14894,Robert Turbin,RB,SEA,8,12,60,7.5,0,3.8,0
2013,307,15197,Josh Cooper,WR,CLE,9,14,60,6.7,0,12.0,0
2013,310,14500,Jeremy Ross,WR,DET/GB,5,10,59,11.8,1,5.9,0
2013,310,15369,Lance Dunbar,RB,DAL,7,7,59,8.4,0,6.6,1
2013,310,16055,Benjamin Cunningham,RB,STL,6,10,59,9.8,0,4.2,0
2013,313,12496,Tony Fiammetta,FB,CHI,4,5,57,14.3,0,3.6,0
2013,313,14892,Edwin Baker,RB,CLE,8,9,57,7.1,0,19.0,0
2013,313,15041,Daniel Herron,RB,IND,1,1,57,57.0,0,9.5,0
2013,316,13616,Marlon Moore,WR,MIA/SF,6,11,56,9.3,0,7.0,0
2013,317,9716,Domenik Hixon,WR,CAR,7,9,55,7.9,1,3.7,0
2013,317,14167,Taiwan Jones,DB,OAK,2,3,55,27.5,0,3.4,0
2013,317,15980,Levine Toilolo,TE,ATL,11,14,55,5.0,2,3.4,0
2013,320,11517,Jed Collins,FB,NO,14,18,54,3.9,0,3.4,0
2013,321,13980,Patrick Peterson,CB,ARI,6,8,54,9.0,0,3.4,0
2013,322,15940,Chris Gragg,TE,BUF,5,7,53,10.6,1,5.9,0
2013,323,13922,Teddy Williams,DB,ARI,1,1,51,51.0,0,17.0,0
2013,323,14156,Niles Paul,TE,WSH,4,8,51,12.8,0,3.4,0
2013,323,14884,Trent Richardson,RB,CLE/IND,7,11,51,7.3,0,25.5,0
2013,326,14332,Patrick DiMarco,FB,ATL,8,9,49,6.1,0,3.5,0
2013,327,10544,Michael Bush,RB,CHI,4,7,48,12.0,1,3.2,0
2013,328,6301,Vonta Leach,FB,BAL,11,20,47,4.3,1,2.9,0
2013,328,8612,Joel Dreessen,TE,DEN,7,9,47,6.7,1,3.6,0
2013,328,13407,Erik Lorig,FB,TB,11,14,47,4.3,0,3.1,0
2013,331,14306,Weslye Saunders,TE,IND,4,11,46,11.5,0,7.7,0
2013,331,14897,Cyrus Gray,RB,KC,7,10,46,6.6,0,2.9,0
2013,331,15474,Patrick Edwards,WR,DET,5,11,46,9.2,0,11.5,0
2013,331,16495,Dennis Johnson,RB,HOU,8,12,46,5.8,0,5.8,0
2013,335,14085,Virgil Green,TE,DEN,9,12,45,5.0,0,2.8,0
2013,336,11247,Jonathan Stewart,RB,CAR,7,7,44,6.3,0,7.3,0
2013,336,16143,Josh Hill,TE,NO,6,10,44,7.3,1,3.1,0
2013,338,15968,Mike James,RB,TB,10,11,43,4.3,0,5.4,0
2013,339,10693,Ahmad Bradshaw,RB,IND,7,8,42,6.0,0,14.0,0
2013,340,14870,Will Johnson,FB,PIT,8,11,41,5.1,1,2.7,0
2013,341,12850,Will Ta'ufo'ou,FB,JAX,10,15,40,4.0,0,2.5,0
2013,341,14433,Allen Reisner,TE,JAX,5,9,40,8.0,0,8.0,0
2013,341,14561,Kerry Taylor,WR,ARI/JAX,3,4,40,13.3,0,13.3,0
2013,344,12500,Shonn Greene,RB,TEN,6,7,39,6.5,0,3.5,0
2013,345,13213,LeGarrette Blount,RB,NE,2,5,38,19.0,0,2.4,0
2013,345,13326,Nate Byham,TE,TB,3,3,38,12.7,0,9.5,0
2013,345,15204,Garrett Celek,TE,SF,2,4,38,19.0,0,3.2,1
2013,348,11369,Jerome Felton,FB,MIN,6,8,37,6.2,0,2.8,0
2013,348,12585,Louis Murphy,WR,NYG,6,13,37,6.2,1,2.6,1
2013,348,14610,Michael Preston,WR,TEN,5,7,37,7.4,2,5.3,0
2013,351,11197,Jackie Battle,RB,TEN,4,5,36,9.0,0,2.3,0
2013,351,12874,Kevin Brock,TE,KC,3,6,36,12.0,0,9.0,0
2013,353,14570,Lestar Jean,WR,HOU,4,8,35,8.8,0,2.7,0
2013,354,5580,Greg Jones,RB,HOU,5,11,34,6.8,0,2.1,0
2013,354,13353,Dorin Dickerson,TE,DET,2,5,34,17.0,0,6.8,0
2013,354,15383,Dominique Jones,TE,IND/KC,2,3,34,17.0,0,5.7,0
2013,354,16026,Quinton Patton,WR,SF,3,5,34,11.3,0,5.7,0
2013,358,13484,Joe Webb,QB,MIN,5,12,33,6.6,0,2.1,0
2013,358,14625,Phillip Tanner,RB,DAL,3,4,33,11.0,0,2.1,0
2013,360,11392,Kellen Davis,TE,SEA,3,4,32,10.7,1,2.1,0
2013,361,15044,Juron Criner,WR,OAK,3,8,32,10.7,0,32.0,0
2013,361,15130,Collin Mooney,FB,TEN,6,6,32,5.3,0,2.7,0
2013,361,15974,Dion Sims,TE,MIA,6,10,32,5.3,1,2.1,0
2013,364,12535,James Casey,TE,PHI,3,6,31,10.3,0,2.1,0
2013,364,13341,John Conner,FB,NYG,6,11,31,5.2,0,2.4,0
2013,364,15707,Larry Donnell,TE,NYG,3,6,31,10.3,0,1.9,0
2013,364,16113,Lamaar Thomas,WR,JAX,2,3,31,15.5,0,15.5,0
2013,368,12550,John Phillips,TE,SD,4,6,30,7.5,0,2.0,0
2013,368,13212,Boobie Dixon,RB,SF,3,3,30,10.0,0,1.9,0
2013,368,14213,Ryan Taylor,TE,GB,6,9,30,5.0,0,2.1,1
2013,368,15925,Johnathan Franklin,RB,GB,4,5,30,7.5,0,2.7,0
2013,372,15050,Bradie Ewing,FB,ATL,2,2,29,14.5,0,14.5,0
2013,373,13986,Jonathan Baldwin,WR,SF,3,9,28,9.3,0,4.0,0
2013,374,9686,Michael Robinson,FB,SEA,2,3,27,13.5,0,3.0,0
2013,374,9689,Brad Smith,WR,PHI,2,2,27,13.5,0,4.5,0
2013,374,15501,Bobby Rainey,RB,CLE/TB,11,15,27,2.5,1,3.0,0
2013,377,15994,Theo Riddick,RB,DET,4,8,26,6.5,0,1.9,0
2013,378,16074,Michael Hill,RB,GB/TB,2,2,23,11.5,0,3.8,0
2013,379,11754,BenJarvus Green-Ellis,RB,CIN,4,8,22,5.5,0,1.4,0
2013,379,14107,Chimdi Chekwa,DB,OAK,1,1,22,22.0,0,1.5,0
2013,381,13102,Tom Crabtree,TE,TB,4,7,21,5.3,1,3.0,0
2013,381,15749,Jeff Demps,RB,TB,3,3,21,7.0,0,10.5,0
2013,383,4481,Willis McGahee,RB,CLE,8,10,20,2.5,0,1.7,0
2013,383,13188,Chad Hall,WR,KC,2,7,20,10.0,0,2.2,0
2013,383,14901,Dwayne Allen,TE,IND,1,2,20,20.0,1,20.0,0
2013,383,15329,Derek Moye,WR,PIT,2,6,20,10.0,1,2.9,0
2013,387,12499,Mike Goodson,RB,NYJ,2,3,19,9.5,0,9.5,0
2013,387,15501,Bobby Rainey,RB,CLE/TB,4,4,19,4.8,0,3.2,0
2013,387,16504,Jack Doyle,TE,IND,5,7,19,3.8,0,1.3,0
2013,390,8663,Billy Bajema,TE,BAL,2,2,18,9.0,0,3.0,0
2013,390,15052,Jeremy Ebert,WR,JAX,3,8,18,6.0,0,3.6,0
2013,392,5437,Kassim Osgood,WR,SF,1,1,17,17.0,0,1.2,0
2013,392,12569,Percy Harvin,WR,SEA,1,1,17,17.0,0,17.0,0
2013,394,11708,Matthew Mulligan,TE,NE,2,3,16,8.0,1,1.1,0
2013,394,12553,Kory Sperry,TE,ARI,1,1,16,16.0,0,2.0,0
2013,394,14890,LaMichael James,RB,SF,2,3,16,8.0,0,1.6,0
2013,397,14601,Tori Gurley,WR,CLE,1,3,15,15.0,0,5.0,0
2013,397,16345,Nick Williams,WR,WSH,3,11,15,5.0,0,3.0,0
2013,399,10472,Joe Staley,OT,SF,1,1,14,14.0,0,0.9,0
2013,399,12898,Isaac Redman,RB,PIT,4,5,14,3.5,0,4.7,0
2013,401,15624,Damaris Johnson,WR,PHI,2,3,14,7.0,0,1.1,0
2013,402,8524,Brandon Jacobs,RB,NYG,2,7,13,6.5,0,1.9,0
2013,402,10598,Dante Rosario,TE,CHI,1,4,13,13.0,0,0.9,0
2013,402,13224,Marcus Easley,WR,BUF,2,5,13,6.5,0,0.8,0
2013,402,14159,Kendall Hunter,RB,SF,2,4,13,6.5,0,0.8,0
2013,402,14360,Matt Asiata,RB,MIN,5,8,13,2.6,0,1.2,0
2013,402,15067,Taylor Thompson,TE,TEN,3,6,13,4.3,1,0.8,0
2013,402,15864,Geno Smith,QB,NYJ,1,1,13,13.0,0,0.8,0
2013,402,16023,Marquess Wilson,WR,CHI,2,3,13,6.5,0,1.3,0
2013,410,8485,Alex Smith,TE,CIN,3,6,12,4.0,1,0.8,1
2013,410,13538,Richie Brockel,TE,CAR,1,1,12,12.0,0,0.8,0
2013,410,14818,Kevin Cone,WR,ATL,1,1,12,12.0,0,0.8,0
2013,410,15252,Brian Tyms,WR,CLE,2,5,12,6.0,0,1.7,0
2013,410,15929,Michael Cox,RB,NYG,3,3,12,4.0,0,0.9,0
2013,410,16337,Skye Dawson,WR,TB,2,7,12,6.0,0,1.7,0
2013,410,16497,Ray Graham,RB,HOU,1,3,12,12.0,0,12.0,0
2013,417,10521,Matt Spaeth,TE,PIT,1,2,11,11.0,1,2.8,0
2013,417,12730,LaRod Stephens-Howling,RB,PIT,2,3,11,5.5,0,11.0,0
2013,417,15296,Joe Banyard,RB,MIN,1,1,11,11.0,0,3.7,0
2013,420,11359,Tashard Choice,RB,BUF/IND,4,8,10,2.5,0,0.8,0
2013,420,12724,Bernard Scott,RB,BAL,2,2,10,5.0,0,5.0,0
2013,420,13158,Antone Smith,RB,ATL,2,3,10,5.0,0,0.7,0
2013,420,13275,Armanti Edwards,WR,CLE/CAR,1,1,10,10.0,0,5.0,0
2013,420,13587,Chris Ivory,RB,NYJ,2,7,10,5.0,0,0.7,0
2013,425,2191,Brad Meester,C,JAX,1,1,9,9.0,0,0.6,0
2013,425,15962,Nick Kasa,TE,OAK,1,5,9,9.0,1,0.6,0
2013,427,9835,Ben Obomanu,WR,NYJ,1,1,8,8.0,0,2.7,0
2013,427,10770,Eric Weems,WR,CHI,1,2,8,8.0,0,0.5,0
2013,427,13629,Michael Palmer,TE,PIT,1,1,8,8.0,0,0.5,0
2013,427,14055,Alex Green,RB,NYJ,2,2,8,4.0,0,0.6,0
2013,427,14500,Jeremy Ross,WR,DET/GB,1,3,8,8.0,0,2.7,0
2013,427,14887,David Wilson,RB,NYG,2,5,8,4.0,0,1.6,0
2013,427,14902,Orson Charles,TE,CIN,1,2,8,8.0,0,0.6,0
2013,427,16323,MarQueis Gray,TE,CLE,2,9,8,4.0,0,0.7,0
2013,427,16366,Zach Line,FB,MIN,1,3,8,8.0,0,2.7,0
2013,436,14434,Konrad Reuland,TE,NYJ,1,3,7,7.0,0,0.7,0
2013,436,15921,Kenjon Barner,RB,CAR,2,3,7,3.5,0,0.9,0
2013,438,9270,Joshua Cribbs,WR,NYJ,2,2,6,3.0,0,1.0,0
2013,438,12597,Brandon Tate,WR,CIN,1,2,6,6.0,0,0.4,0
2013,438,13616,Marlon Moore,WR,MIA/SF,1,4,6,6.0,0,1.0,0
2013,441,14163,Tyrod Taylor,QB,BAL,1,1,6,6.0,0,2.0,0
2013,441,14266,Robert Hughes,RB,IND,1,2,6,6.0,0,6.0,0
2013,441,15572,Jeremy Stewart,RB,OAK,2,2,6,3.0,0,0.5,0
2013,444,11319,Craig Stevens,TE,TEN,2,6,5,2.5,0,0.3,0
